Date,DateAsInteger,Year,MonthNo,YearMonthNo,YearMonth,MonthShort,MonthLong,WeekNo,WeekDay,WeekDayShort,Quarter,YearQuarter
1971-05-03 00:00:00.000,"19710503",1971,"05","1971/05","1971/May","May","May",2,"Monday","Monday","Q2","1971/Q2"
1971-05-10 00:00:00.000,"19710510",1971,"05","1971/05","1971/May","May","May",2,"Monday","Monday","Q2","1971/Q2"
1971-05-17 00:00:00.000,"19710517",1971,"05","1971/05","1971/May","May","May",2,"Monday","Monday","Q2","1971/Q2"
1971-05-24 00:00:00.000,"19710524",1971,"05","1971/05","1971/May","May","May",2,"Monday","Monday","Q2","1971/Q2"
1971-05-31 00:00:00.000,"19710531",1971,"05","1971/05","1971/May","May","May",2,"Monday","Monday","Q2","1971/Q2"
1972-05-01 00:00:00.000,"19720501",1972,"05","1972/05","1972/May","May","May",2,"Monday","Monday","Q2","1972/Q2"
1972-05-08 00:00:00.000,"19720508",1972,"05","1972/05","1972/May","May","May",2,"Monday","Monday","Q2","1972/Q2"
1972-05-15 00:00:00.000,"19720515",1972,"05","1972/05","1972/May","May","May",2,"Monday","Monday","Q2","1972/Q2"
1972-05-22 00:00:00.000,"19720522",1972,"05","1972/05","1972/May","May","May",2,"Monday","Monday","Q2","1972/Q2"
1972-05-29 00:00:00.000,"19720529",1972,"05","1972/05","1972/May","May","May",2,"Monday","Monday","Q2","1972/Q2"
1973-05-07 00:00:00.000,"19730507",1973,"05","1973/05","1973/May","May","May",2,"Monday","Monday","Q2","1973/Q2"
1973-05-14 00:00:00.000,"19730514",1973,"05","1973/05","1973/May","May","May",2,"Monday","Monday","Q2","1973/Q2"
1973-05-21 00:00:00.000,"19730521",1973,"05","1973/05","1973/May","May","May",2,"Monday","Monday","Q2","1973/Q2"
1973-05-28 00:00:00.000,"19730528",1973,"05","1973/05","1973/May","May","May",2,"Monday","Monday","Q2","1973/Q2"
1974-05-06 00:00:00.000,"19740506",1974,"05","1974/05","1974/May","May","May",2,"Monday","Monday","Q2","1974/Q2"
1974-05-13 00:00:00.000,"19740513",1974,"05","1974/05","1974/May","May","May",2,"Monday","Monday","Q2","1974/Q2"
1974-05-20 00:00:00.000,"19740520",1974,"05","1974/05","1974/May","May","May",2,"Monday","Monday","Q2","1974/Q2"
1974-05-27 00:00:00.000,"19740527",1974,"05","1974/05","1974/May","May","May",2,"Monday","Monday","Q2","1974/Q2"
1975-05-05 00:00:00.000,"19750505",1975,"05","1975/05","1975/May","May","May",2,"Monday","Monday","Q2","1975/Q2"
1975-05-12 00:00:00.000,"19750512",1975,"05","1975/05","1975/May","May","May",2,"Monday","Monday","Q2","1975/Q2"
1975-05-19 00:00:00.000,"19750519",1975,"05","1975/05","1975/May","May","May",2,"Monday","Monday","Q2","1975/Q2"
1975-05-26 00:00:00.000,"19750526",1975,"05","1975/05","1975/May","May","May",2,"Monday","Monday","Q2","1975/Q2"
1976-05-03 00:00:00.000,"19760503",1976,"05","1976/05","1976/May","May","May",2,"Monday","Monday","Q2","1976/Q2"
1976-05-10 00:00:00.000,"19760510",1976,"05","1976/05","1976/May","May","May",2,"Monday","Monday","Q2","1976/Q2"
1976-05-17 00:00:00.000,"19760517",1976,"05","1976/05","1976/May","May","May",2,"Monday","Monday","Q2","1976/Q2"
1976-05-24 00:00:00.000,"19760524",1976,"05","1976/05","1976/May","May","May",2,"Monday","Monday","Q2","1976/Q2"
1976-05-31 00:00:00.000,"19760531",1976,"05","1976/05","1976/May","May","May",2,"Monday","Monday","Q2","1976/Q2"
1977-05-02 00:00:00.000,"19770502",1977,"05","1977/05","1977/May","May","May",2,"Monday","Monday","Q2","1977/Q2"
1977-05-09 00:00:00.000,"19770509",1977,"05","1977/05","1977/May","May","May",2,"Monday","Monday","Q2","1977/Q2"
1977-05-16 00:00:00.000,"19770516",1977,"05","1977/05","1977/May","May","May",2,"Monday","Monday","Q2","1977/Q2"
1977-05-23 00:00:00.000,"19770523",1977,"05","1977/05","1977/May","May","May",2,"Monday","Monday","Q2","1977/Q2"
1977-05-30 00:00:00.000,"19770530",1977,"05","1977/05","1977/May","May","May",2,"Monday","Monday","Q2","1977/Q2"
1978-05-01 00:00:00.000,"19780501",1978,"05","1978/05","1978/May","May","May",2,"Monday","Monday","Q2","1978/Q2"
1978-05-08 00:00:00.000,"19780508",1978,"05","1978/05","1978/May","May","May",2,"Monday","Monday","Q2","1978/Q2"
1978-05-15 00:00:00.000,"19780515",1978,"05","1978/05","1978/May","May","May",2,"Monday","Monday","Q2","1978/Q2"
1978-05-22 00:00:00.000,"19780522",1978,"05","1978/05","1978/May","May","May",2,"Monday","Monday","Q2","1978/Q2"
1978-05-29 00:00:00.000,"19780529",1978,"05","1978/05","1978/May","May","May",2,"Monday","Monday","Q2","1978/Q2"
1979-05-07 00:00:00.000,"19790507",1979,"05","1979/05","1979/May","May","May",2,"Monday","Monday","Q2","1979/Q2"
1979-05-14 00:00:00.000,"19790514",1979,"05","1979/05","1979/May","May","May",2,"Monday","Monday","Q2","1979/Q2"
1979-05-21 00:00:00.000,"19790521",1979,"05","1979/05","1979/May","May","May",2,"Monday","Monday","Q2","1979/Q2"
1979-05-28 00:00:00.000,"19790528",1979,"05","1979/05","1979/May","May","May",2,"Monday","Monday","Q2","1979/Q2"
1980-05-05 00:00:00.000,"19800505",1980,"05","1980/05","1980/May","May","May",2,"Monday","Monday","Q2","1980/Q2"
1980-05-12 00:00:00.000,"19800512",1980,"05","1980/05","1980/May","May","May",2,"Monday","Monday","Q2","1980/Q2"
1980-05-19 00:00:00.000,"19800519",1980,"05","1980/05","1980/May","May","May",2,"Monday","Monday","Q2","1980/Q2"
1980-05-26 00:00:00.000,"19800526",1980,"05","1980/05","1980/May","May","May",2,"Monday","Monday","Q2","1980/Q2"
1981-05-04 00:00:00.000,"19810504",1981,"05","1981/05","1981/May","May","May",2,"Monday","Monday","Q2","1981/Q2"
1981-05-11 00:00:00.000,"19810511",1981,"05","1981/05","1981/May","May","May",2,"Monday","Monday","Q2","1981/Q2"
1981-05-18 00:00:00.000,"19810518",1981,"05","1981/05","1981/May","May","May",2,"Monday","Monday","Q2","1981/Q2"
1981-05-25 00:00:00.000,"19810525",1981,"05","1981/05","1981/May","May","May",2,"Monday","Monday","Q2","1981/Q2"
1982-05-03 00:00:00.000,"19820503",1982,"05","1982/05","1982/May","May","May",2,"Monday","Monday","Q2","1982/Q2"
1982-05-10 00:00:00.000,"19820510",1982,"05","1982/05","1982/May","May","May",2,"Monday","Monday","Q2","1982/Q2"
1982-05-17 00:00:00.000,"19820517",1982,"05","1982/05","1982/May","May","May",2,"Monday","Monday","Q2","1982/Q2"
1982-05-24 00:00:00.000,"19820524",1982,"05","1982/05","1982/May","May","May",2,"Monday","Monday","Q2","1982/Q2"
1982-05-31 00:00:00.000,"19820531",1982,"05","1982/05","1982/May","May","May",2,"Monday","Monday","Q2","1982/Q2"
1983-05-02 00:00:00.000,"19830502",1983,"05","1983/05","1983/May","May","May",2,"Monday","Monday","Q2","1983/Q2"
1983-05-09 00:00:00.000,"19830509",1983,"05","1983/05","1983/May","May","May",2,"Monday","Monday","Q2","1983/Q2"
1983-05-16 00:00:00.000,"19830516",1983,"05","1983/05","1983/May","May","May",2,"Monday","Monday","Q2","1983/Q2"
1983-05-23 00:00:00.000,"19830523",1983,"05","1983/05","1983/May","May","May",2,"Monday","Monday","Q2","1983/Q2"
1983-05-30 00:00:00.000,"19830530",1983,"05","1983/05","1983/May","May","May",2,"Monday","Monday","Q2","1983/Q2"
1984-05-07 00:00:00.000,"19840507",1984,"05","1984/05","1984/May","May","May",2,"Monday","Monday","Q2","1984/Q2"
1984-05-14 00:00:00.000,"19840514",1984,"05","1984/05","1984/May","May","May",2,"Monday","Monday","Q2","1984/Q2"
1984-05-21 00:00:00.000,"19840521",1984,"05","1984/05","1984/May","May","May",2,"Monday","Monday","Q2","1984/Q2"
1984-05-28 00:00:00.000,"19840528",1984,"05","1984/05","1984/May","May","May",2,"Monday","Monday","Q2","1984/Q2"
1985-05-06 00:00:00.000,"19850506",1985,"05","1985/05","1985/May","May","May",2,"Monday","Monday","Q2","1985/Q2"
1985-05-13 00:00:00.000,"19850513",1985,"05","1985/05","1985/May","May","May",2,"Monday","Monday","Q2","1985/Q2"
1985-05-20 00:00:00.000,"19850520",1985,"05","1985/05","1985/May","May","May",2,"Monday","Monday","Q2","1985/Q2"
1985-05-27 00:00:00.000,"19850527",1985,"05","1985/05","1985/May","May","May",2,"Monday","Monday","Q2","1985/Q2"
1986-05-05 00:00:00.000,"19860505",1986,"05","1986/05","1986/May","May","May",2,"Monday","Monday","Q2","1986/Q2"
1986-05-12 00:00:00.000,"19860512",1986,"05","1986/05","1986/May","May","May",2,"Monday","Monday","Q2","1986/Q2"
1986-05-19 00:00:00.000,"19860519",1986,"05","1986/05","1986/May","May","May",2,"Monday","Monday","Q2","1986/Q2"
1986-05-26 00:00:00.000,"19860526",1986,"05","1986/05","1986/May","May","May",2,"Monday","Monday","Q2","1986/Q2"
1987-05-04 00:00:00.000,"19870504",1987,"05","1987/05","1987/May","May","May",2,"Monday","Monday","Q2","1987/Q2"
1987-05-11 00:00:00.000,"19870511",1987,"05","1987/05","1987/May","May","May",2,"Monday","Monday","Q2","1987/Q2"
1987-05-18 00:00:00.000,"19870518",1987,"05","1987/05","1987/May","May","May",2,"Monday","Monday","Q2","1987/Q2"
1987-05-25 00:00:00.000,"19870525",1987,"05","1987/05","1987/May","May","May",2,"Monday","Monday","Q2","1987/Q2"
1988-05-02 00:00:00.000,"19880502",1988,"05","1988/05","1988/May","May","May",2,"Monday","Monday","Q2","1988/Q2"
1988-05-09 00:00:00.000,"19880509",1988,"05","1988/05","1988/May","May","May",2,"Monday","Monday","Q2","1988/Q2"
1988-05-16 00:00:00.000,"19880516",1988,"05","1988/05","1988/May","May","May",2,"Monday","Monday","Q2","1988/Q2"
1988-05-23 00:00:00.000,"19880523",1988,"05","1988/05","1988/May","May","May",2,"Monday","Monday","Q2","1988/Q2"
1988-05-30 00:00:00.000,"19880530",1988,"05","1988/05","1988/May","May","May",2,"Monday","Monday","Q2","1988/Q2"
1989-05-01 00:00:00.000,"19890501",1989,"05","1989/05","1989/May","May","May",2,"Monday","Monday","Q2","1989/Q2"
1989-05-08 00:00:00.000,"19890508",1989,"05","1989/05","1989/May","May","May",2,"Monday","Monday","Q2","1989/Q2"
1989-05-15 00:00:00.000,"19890515",1989,"05","1989/05","1989/May","May","May",2,"Monday","Monday","Q2","1989/Q2"
1989-05-22 00:00:00.000,"19890522",1989,"05","1989/05","1989/May","May","May",2,"Monday","Monday","Q2","1989/Q2"
1989-05-29 00:00:00.000,"19890529",1989,"05","1989/05","1989/May","May","May",2,"Monday","Monday","Q2","1989/Q2"
1990-05-07 00:00:00.000,"19900507",1990,"05","1990/05","1990/May","May","May",2,"Monday","Monday","Q2","1990/Q2"
1990-05-14 00:00:00.000,"19900514",1990,"05","1990/05","1990/May","May","May",2,"Monday","Monday","Q2","1990/Q2"
1990-05-21 00:00:00.000,"19900521",1990,"05","1990/05","1990/May","May","May",2,"Monday","Monday","Q2","1990/Q2"
1990-05-28 00:00:00.000,"19900528",1990,"05","1990/05","1990/May","May","May",2,"Monday","Monday","Q2","1990/Q2"
1991-05-06 00:00:00.000,"19910506",1991,"05","1991/05","1991/May","May","May",2,"Monday","Monday","Q2","1991/Q2"
1991-05-13 00:00:00.000,"19910513",1991,"05","1991/05","1991/May","May","May",2,"Monday","Monday","Q2","1991/Q2"
1991-05-20 00:00:00.000,"19910520",1991,"05","1991/05","1991/May","May","May",2,"Monday","Monday","Q2","1991/Q2"
1991-05-27 00:00:00.000,"19910527",1991,"05","1991/05","1991/May","May","May",2,"Monday","Monday","Q2","1991/Q2"
1992-05-04 00:00:00.000,"19920504",1992,"05","1992/05","1992/May","May","May",2,"Monday","Monday","Q2","1992/Q2"
1992-05-11 00:00:00.000,"19920511",1992,"05","1992/05","1992/May","May","May",2,"Monday","Monday","Q2","1992/Q2"
1992-05-18 00:00:00.000,"19920518",1992,"05","1992/05","1992/May","May","May",2,"Monday","Monday","Q2","1992/Q2"
1992-05-25 00:00:00.000,"19920525",1992,"05","1992/05","1992/May","May","May",2,"Monday","Monday","Q2","1992/Q2"
1993-05-03 00:00:00.000,"19930503",1993,"05","1993/05","1993/May","May","May",2,"Monday","Monday","Q2","1993/Q2"
1993-05-10 00:00:00.000,"19930510",1993,"05","1993/05","1993/May","May","May",2,"Monday","Monday","Q2","1993/Q2"
1993-05-17 00:00:00.000,"19930517",1993,"05","1993/05","1993/May","May","May",2,"Monday","Monday","Q2","1993/Q2"
1993-05-24 00:00:00.000,"19930524",1993,"05","1993/05","1993/May","May","May",2,"Monday","Monday","Q2","1993/Q2"
1993-05-31 00:00:00.000,"19930531",1993,"05","1993/05","1993/May","May","May",2,"Monday","Monday","Q2","1993/Q2"
1994-05-02 00:00:00.000,"19940502",1994,"05","1994/05","1994/May","May","May",2,"Monday","Monday","Q2","1994/Q2"
1994-05-09 00:00:00.000,"19940509",1994,"05","1994/05","1994/May","May","May",2,"Monday","Monday","Q2","1994/Q2"
1994-05-16 00:00:00.000,"19940516",1994,"05","1994/05","1994/May","May","May",2,"Monday","Monday","Q2","1994/Q2"
1994-05-23 00:00:00.000,"19940523",1994,"05","1994/05","1994/May","May","May",2,"Monday","Monday","Q2","1994/Q2"
1994-05-30 00:00:00.000,"19940530",1994,"05","1994/05","1994/May","May","May",2,"Monday","Monday","Q2","1994/Q2"
1995-05-01 00:00:00.000,"19950501",1995,"05","1995/05","1995/May","May","May",2,"Monday","Monday","Q2","1995/Q2"
1995-05-08 00:00:00.000,"19950508",1995,"05","1995/05","1995/May","May","May",2,"Monday","Monday","Q2","1995/Q2"
1995-05-15 00:00:00.000,"19950515",1995,"05","1995/05","1995/May","May","May",2,"Monday","Monday","Q2","1995/Q2"
1995-05-22 00:00:00.000,"19950522",1995,"05","1995/05","1995/May","May","May",2,"Monday","Monday","Q2","1995/Q2"
1995-05-29 00:00:00.000,"19950529",1995,"05","1995/05","1995/May","May","May",2,"Monday","Monday","Q2","1995/Q2"
1996-05-06 00:00:00.000,"19960506",1996,"05","1996/05","1996/May","May","May",2,"Monday","Monday","Q2","1996/Q2"
1996-05-13 00:00:00.000,"19960513",1996,"05","1996/05","1996/May","May","May",2,"Monday","Monday","Q2","1996/Q2"
1996-05-20 00:00:00.000,"19960520",1996,"05","1996/05","1996/May","May","May",2,"Monday","Monday","Q2","1996/Q2"
1996-05-27 00:00:00.000,"19960527",1996,"05","1996/05","1996/May","May","May",2,"Monday","Monday","Q2","1996/Q2"
1997-05-05 00:00:00.000,"19970505",1997,"05","1997/05","1997/May","May","May",2,"Monday","Monday","Q2","1997/Q2"
1997-05-12 00:00:00.000,"19970512",1997,"05","1997/05","1997/May","May","May",2,"Monday","Monday","Q2","1997/Q2"
1997-05-19 00:00:00.000,"19970519",1997,"05","1997/05","1997/May","May","May",2,"Monday","Monday","Q2","1997/Q2"
1997-05-26 00:00:00.000,"19970526",1997,"05","1997/05","1997/May","May","May",2,"Monday","Monday","Q2","1997/Q2"
1998-05-04 00:00:00.000,"19980504",1998,"05","1998/05","1998/May","May","May",2,"Monday","Monday","Q2","1998/Q2"
1998-05-11 00:00:00.000,"19980511",1998,"05","1998/05","1998/May","May","May",2,"Monday","Monday","Q2","1998/Q2"
1998-05-18 00:00:00.000,"19980518",1998,"05","1998/05","1998/May","May","May",2,"Monday","Monday","Q2","1998/Q2"
1998-05-25 00:00:00.000,"19980525",1998,"05","1998/05","1998/May","May","May",2,"Monday","Monday","Q2","1998/Q2"
1999-05-03 00:00:00.000,"19990503",1999,"05","1999/05","1999/May","May","May",2,"Monday","Monday","Q2","1999/Q2"
1999-05-10 00:00:00.000,"19990510",1999,"05","1999/05","1999/May","May","May",2,"Monday","Monday","Q2","1999/Q2"
1999-05-17 00:00:00.000,"19990517",1999,"05","1999/05","1999/May","May","May",2,"Monday","Monday","Q2","1999/Q2"
1999-05-24 00:00:00.000,"19990524",1999,"05","1999/05","1999/May","May","May",2,"Monday","Monday","Q2","1999/Q2"
1999-05-31 00:00:00.000,"19990531",1999,"05","1999/05","1999/May","May","May",2,"Monday","Monday","Q2","1999/Q2"
2000-05-01 00:00:00.000,"20000501",2000,"05","2000/05","2000/May","May","May",2,"Monday","Monday","Q2","2000/Q2"
2000-05-08 00:00:00.000,"20000508",2000,"05","2000/05","2000/May","May","May",2,"Monday","Monday","Q2","2000/Q2"
2000-05-15 00:00:00.000,"20000515",2000,"05","2000/05","2000/May","May","May",2,"Monday","Monday","Q2","2000/Q2"
2000-05-22 00:00:00.000,"20000522",2000,"05","2000/05","2000/May","May","May",2,"Monday","Monday","Q2","2000/Q2"
2000-05-29 00:00:00.000,"20000529",2000,"05","2000/05","2000/May","May","May",2,"Monday","Monday","Q2","2000/Q2"
2001-05-07 00:00:00.000,"20010507",2001,"05","2001/05","2001/May","May","May",2,"Monday","Monday","Q2","2001/Q2"
2001-05-14 00:00:00.000,"20010514",2001,"05","2001/05","2001/May","May","May",2,"Monday","Monday","Q2","2001/Q2"
2001-05-21 00:00:00.000,"20010521",2001,"05","2001/05","2001/May","May","May",2,"Monday","Monday","Q2","2001/Q2"
2001-05-28 00:00:00.000,"20010528",2001,"05","2001/05","2001/May","May","May",2,"Monday","Monday","Q2","2001/Q2"
2002-05-06 00:00:00.000,"20020506",2002,"05","2002/05","2002/May","May","May",2,"Monday","Monday","Q2","2002/Q2"
2002-05-13 00:00:00.000,"20020513",2002,"05","2002/05","2002/May","May","May",2,"Monday","Monday","Q2","2002/Q2"
2002-05-20 00:00:00.000,"20020520",2002,"05","2002/05","2002/May","May","May",2,"Monday","Monday","Q2","2002/Q2"
2002-05-27 00:00:00.000,"20020527",2002,"05","2002/05","2002/May","May","May",2,"Monday","Monday","Q2","2002/Q2"
2003-05-05 00:00:00.000,"20030505",2003,"05","2003/05","2003/May","May","May",2,"Monday","Monday","Q2","2003/Q2"
2003-05-12 00:00:00.000,"20030512",2003,"05","2003/05","2003/May","May","May",2,"Monday","Monday","Q2","2003/Q2"
2003-05-19 00:00:00.000,"20030519",2003,"05","2003/05","2003/May","May","May",2,"Monday","Monday","Q2","2003/Q2"
2003-05-26 00:00:00.000,"20030526",2003,"05","2003/05","2003/May","May","May",2,"Monday","Monday","Q2","2003/Q2"
2004-05-03 00:00:00.000,"20040503",2004,"05","2004/05","2004/May","May","May",2,"Monday","Monday","Q2","2004/Q2"
2004-05-10 00:00:00.000,"20040510",2004,"05","2004/05","2004/May","May","May",2,"Monday","Monday","Q2","2004/Q2"
2004-05-17 00:00:00.000,"20040517",2004,"05","2004/05","2004/May","May","May",2,"Monday","Monday","Q2","2004/Q2"
2004-05-24 00:00:00.000,"20040524",2004,"05","2004/05","2004/May","May","May",2,"Monday","Monday","Q2","2004/Q2"
2004-05-31 00:00:00.000,"20040531",2004,"05","2004/05","2004/May","May","May",2,"Monday","Monday","Q2","2004/Q2"
2005-05-02 00:00:00.000,"20050502",2005,"05","2005/05","2005/May","May","May",2,"Monday","Monday","Q2","2005/Q2"
2005-05-09 00:00:00.000,"20050509",2005,"05","2005/05","2005/May","May","May",2,"Monday","Monday","Q2","2005/Q2"
2005-05-16 00:00:00.000,"20050516",2005,"05","2005/05","2005/May","May","May",2,"Monday","Monday","Q2","2005/Q2"
2005-05-23 00:00:00.000,"20050523",2005,"05","2005/05","2005/May","May","May",2,"Monday","Monday","Q2","2005/Q2"
2005-05-30 00:00:00.000,"20050530",2005,"05","2005/05","2005/May","May","May",2,"Monday","Monday","Q2","2005/Q2"
2006-05-01 00:00:00.000,"20060501",2006,"05","2006/05","2006/May","May","May",2,"Monday","Monday","Q2","2006/Q2"
2006-05-08 00:00:00.000,"20060508",2006,"05","2006/05","2006/May","May","May",2,"Monday","Monday","Q2","2006/Q2"
2006-05-15 00:00:00.000,"20060515",2006,"05","2006/05","2006/May","May","May",2,"Monday","Monday","Q2","2006/Q2"
2006-05-22 00:00:00.000,"20060522",2006,"05","2006/05","2006/May","May","May",2,"Monday","Monday","Q2","2006/Q2"
2006-05-29 00:00:00.000,"20060529",2006,"05","2006/05","2006/May","May","May",2,"Monday","Monday","Q2","2006/Q2"
2007-05-07 00:00:00.000,"20070507",2007,"05","2007/05","2007/May","May","May",2,"Monday","Monday","Q2","2007/Q2"
2007-05-14 00:00:00.000,"20070514",2007,"05","2007/05","2007/May","May","May",2,"Monday","Monday","Q2","2007/Q2"
2007-05-21 00:00:00.000,"20070521",2007,"05","2007/05","2007/May","May","May",2,"Monday","Monday","Q2","2007/Q2"
2007-05-28 00:00:00.000,"20070528",2007,"05","2007/05","2007/May","May","May",2,"Monday","Monday","Q2","2007/Q2"
2008-05-05 00:00:00.000,"20080505",2008,"05","2008/05","2008/May","May","May",2,"Monday","Monday","Q2","2008/Q2"
2008-05-12 00:00:00.000,"20080512",2008,"05","2008/05","2008/May","May","May",2,"Monday","Monday","Q2","2008/Q2"
2008-05-19 00:00:00.000,"20080519",2008,"05","2008/05","2008/May","May","May",2,"Monday","Monday","Q2","2008/Q2"
2008-05-26 00:00:00.000,"20080526",2008,"05","2008/05","2008/May","May","May",2,"Monday","Monday","Q2","2008/Q2"
2009-05-04 00:00:00.000,"20090504",2009,"05","2009/05","2009/May","May","May",2,"Monday","Monday","Q2","2009/Q2"
2009-05-11 00:00:00.000,"20090511",2009,"05","2009/05","2009/May","May","May",2,"Monday","Monday","Q2","2009/Q2"
2009-05-18 00:00:00.000,"20090518",2009,"05","2009/05","2009/May","May","May",2,"Monday","Monday","Q2","2009/Q2"
2009-05-25 00:00:00.000,"20090525",2009,"05","2009/05","2009/May","May","May",2,"Monday","Monday","Q2","2009/Q2"
2010-05-03 00:00:00.000,"20100503",2010,"05","2010/05","2010/May","May","May",2,"Monday","Monday","Q2","2010/Q2"
2010-05-10 00:00:00.000,"20100510",2010,"05","2010/05","2010/May","May","May",2,"Monday","Monday","Q2","2010/Q2"
2010-05-17 00:00:00.000,"20100517",2010,"05","2010/05","2010/May","May","May",2,"Monday","Monday","Q2","2010/Q2"
2010-05-24 00:00:00.000,"20100524",2010,"05","2010/05","2010/May","May","May",2,"Monday","Monday","Q2","2010/Q2"
2010-05-31 00:00:00.000,"20100531",2010,"05","2010/05","2010/May","May","May",2,"Monday","Monday","Q2","2010/Q2"
2011-05-02 00:00:00.000,"20110502",2011,"05","2011/05","2011/May","May","May",2,"Monday","Monday","Q2","2011/Q2"
2011-05-09 00:00:00.000,"20110509",2011,"05","2011/05","2011/May","May","May",2,"Monday","Monday","Q2","2011/Q2"
2011-05-16 00:00:00.000,"20110516",2011,"05","2011/05","2011/May","May","May",2,"Monday","Monday","Q2","2011/Q2"
2011-05-23 00:00:00.000,"20110523",2011,"05","2011/05","2011/May","May","May",2,"Monday","Monday","Q2","2011/Q2"
2011-05-30 00:00:00.000,"20110530",2011,"05","2011/05","2011/May","May","May",2,"Monday","Monday","Q2","2011/Q2"
2012-05-07 00:00:00.000,"20120507",2012,"05","2012/05","2012/May","May","May",2,"Monday","Monday","Q2","2012/Q2"
